tid,song_hotttnesss,end_of_fade_in,mode,time_signature,bars_start,key,start_of_fade_out,year,duration,loudness,tempo,title,artist_name
TRAOSFC128F42618F6,0.502211220551,0.142,1,1,[0.18656 0.65249 1.11148 1.56587 2.01951 2.47354 2.9412 3.38785 3.83451 4.28972 4.74152 5.18832 5.63692 6.08925 6.53293 6.97552 7.41647 7.85852 8.299 8.73728 9.1716 9.60853 10.04792 10.4832 10.9174 11.35142 11.78653 12.21981 12.65527 13.09032 13.52603 13.96284 14.39758 14.83341 15.26973 15.70605 16.14446 16.58057 17.01692 17.4513 17.88788 18.32805 18.76493 19.20022 19.64048 20.07879 20.51844 20.957 21.39358 21.83346 22.27376 22.71516 23.15771 23.59809 24.04045 24.48481 24.92806 25.3709 25.81486 26.25876 26.70155 27.14554 27.58743 28.03232 28.47139 28.91266 29.35308 29.7935 30.23367 30.67384 31.11275 31.55038 31.98917 32.42802 32.86906 33.30981 33.75056 34.1927 34.63374 35.07791 35.52188 35.96489 36.4058 36.8478 37.29334 37.73558 38.17132 38.60932 39.04845 39.48652 39.92458 40.36391 40.80105 41.23941 41.67777 42.11695 42.55475 42.99343 43.43189 43.87145 44.31285 44.75205 45.19555 45.64015 46.08261 46.52736 46.96868 47.41213 47.85448 48.29407 48.73806 49.18056 49.62195 50.06196 50.50168 50.94142 51.38337 51.82202 52.26277 52.70352 53.14123 53.58031 54.01767 54.45439 54.89111 55.32635 55.76268 56.19777 56.63395 57.07012 57.50407 57.93864 58.37492 58.8101 59.24909 59.68479 60.12602 60.55737 60.99771 61.43495 61.87328 62.31201 62.74965 63.18903 63.63061 64.06577 64.50435 64.94665 65.38495 65.82325 66.25661 66.69434 67.13296 67.567 68.00408 68.43983 68.87557 69.31175 69.74793 70.18648 70.62284 71.06048 71.4983 71.93525 72.37683 72.8195 73.26182 73.70525 74.14886 74.59248 75.03597 75.47933 75.92255 76.36564 76.80321 77.24553 77.68896 78.12971 78.57047 79.00921 79.44925 79.8915 80.33162 80.76955 81.21278 81.65381 82.09356 82.53532 82.97344 83.41454 83.85675 84.29679 84.74012 85.18068 85.62123 86.06383 86.50518 86.94271 87.38082 87.81893 88.25568 88.68806 89.12931 89.55967 89.98797 90.42179 90.85133 91.27978 91.70822 92.14029 92.56811 93.00153 93.43107 93.85844 94.29474 94.72663 95.16192 95.60162 96.04166 96.47986 96.92231 97.35581 97.79811 98.23802 98.67683 99.11169 99.54984 99.98904 100.42161 100.85857 101.29333 101.72918 102.16294 102.59562 103.02951 103.46243 103.89698 104.32776 104.7607 105.1929 105.6251 106.0581 106.49084 106.92406 107.35884 107.79254 108.22785 108.66207 109.09886 109.53565 109.96708 110.40415 110.84341 111.27779 111.71326 112.149 112.58365 113.01891 113.45152 113.88556 114.31779 114.75327 115.18105 115.61529 116.04462 116.47442 116.90459 117.333 117.76141 118.19225 118.62309 119.05036 119.47875 119.90864 120.3378 120.76696 121.19406 121.62868 122.05746 122.48678 122.9161 123.34453 123.77403 124.20225 124.6346 125.0655 125.49709 125.92869 126.36092 126.79098 127.22202 127.65293 128.08455 128.5158 128.94598 129.37553 129.80614 130.24137 130.6727 131.10606 131.54039 131.96934 132.40707 132.84045 133.27497 133.7139 134.14671 134.58222 135.01773 135.45319 135.88975 136.32385 136.75904 137.18945 137.6227 138.05621 138.48784 138.91732 139.35156 139.78154 140.21187 140.64255 141.07061 141.50358 141.93547 142.36324 142.79531 143.22804 143.66037 144.09282 144.52429 144.95468 145.38237 145.81219 146.24747 146.67849 147.10519 147.53508 147.96712 148.39954 148.82979 149.26451 149.69705 150.13164 150.56611 151.00058 151.4311 151.86932 152.30156 152.73489 153.16441 153.59863 154.03245 154.46259 154.89274 155.32542 155.757 156.18931 156.62122 157.0538 157.48595 157.91595 158.34531 158.77468 159.20241 159.62695 160.05709 160.47908 160.90423 161.32806 161.75189 162.17609 162.60277 163.02782 163.45762 163.88741 164.31979 164.75217 165.18517 165.61877 166.05368 166.48554 166.91958 167.35248 167.78647 168.21917 168.65078 169.08075 169.51547 169.94374 170.37408 170.80334 171.23389 171.6623 172.08635 172.51136 172.94276 173.36299 173.78849 174.22087 174.64792 175.07773 175.51056 175.94449 176.37199 176.80494 177.2392 177.67239 178.10452 178.54323 178.97391 179.40745 179.83772 180.27452 180.70809 181.13881 181.56989 182.00087 182.43391 182.86368 183.29593 183.72709 184.16247 184.59245 185.02034 185.45368 185.8838 186.31335 186.74399 187.1705 187.6034 188.02928 188.45994 188.88952 189.32025 189.75206 190.1829 190.61356 191.04818 191.47825 191.90725 192.33818 192.76911 193.19823 193.62734 194.05861 194.48777 194.91694 195.34637 195.77474 196.19997 196.62948 197.05603 197.48496 197.9107 198.33798 198.76419 199.19889 199.62825 200.05719 200.4941 200.9234 201.36122 201.79796 202.23424 202.66725 203.10172 203.53127 203.96592 204.39394 204.82304 205.25394 205.68378 206.11455 206.54412 206.97696 207.40773 207.8385 208.26558 208.69585 209.13113 209.56161 209.99147 210.42179 210.85104 211.27986 211.70762 212.13759 212.5665 212.99467 213.42421 213.8527 214.28113 214.71063 215.13882 215.56807 215.99893 216.42823 216.85861 217.28306 217.71283 218.14648 218.57374 218.99979 219.42678 219.85376 220.28369 220.71149 221.13757 221.57004 221.9939 222.42619 222.85635 223.2834 223.71365 224.13859 224.56789 224.99809 225.43213 225.85977 226.28453 226.71356 227.14127 227.56791 227.99451 228.42106 228.84762 229.27469 229.70177 230.12694 230.55424 230.98186 231.40979 231.83666 232.26836 232.6958 233.12258 233.55363 233.98065 234.4122 234.83734 235.26805 235.69875 236.13471 236.56535 236.99596 237.42762 237.85927 238.28707 238.71923 239.15056 239.58297 240.01104 240.44118 240.87471 241.30526 241.7358 242.16762 242.5973 243.03154 243.46383 243.89739 244.33004 244.7627 245.1944 245.62719 246.05945 246.49022 246.92503 247.35737 247.79188 248.22857],0,248.053,1994,251.76771,-6.131,138.408,Here Comes The Big Parade,Harry Connick_ Jr.
TRAOUOI128F4290E44,0.304169503435,0.165,1,3,[0.97429 2.10818 3.23731 4.36739 5.49366 6.62469 7.75478 8.89093 10.03473 11.21014 12.38034 13.43688 14.62937 15.81318 16.95725 18.10173 19.25297 20.40986 21.56441 22.6324 23.7205 24.84967 25.97979 27.11064 28.23695 29.36979 30.50276 31.6424 32.78729 33.92351 35.04552 36.18231 37.31745 38.46139 39.59704 40.7118 41.83836 42.9614 44.08829 45.22096 46.3565 47.49215 48.61781 49.73676 50.85554 51.99504 53.1764 54.4183 55.54936 56.68136 57.81337 58.95109 60.08691 61.22177 62.3614 63.51934 64.65973 65.77032 66.89704 68.0172 69.12561 70.24269 71.35654 72.47579 73.59616 74.72102 75.84684 76.98026 78.11695 79.26036 80.39837 81.53108 82.66811 83.80591 84.94339 86.08349 87.22264 88.35893 89.49459 90.62745 91.76778 92.90341 94.03114 95.1579 96.28845 97.42185 98.55377 99.68114 100.81932 101.94129 103.05946 104.19048 105.31152 106.43733 107.56669 108.69719 109.8222 110.95117 112.07445 113.20172 114.33222 115.46818 116.60726 117.74474 118.88426 120.02284 121.15528 122.2944 123.42984 124.57243 125.71172 126.84567 127.98343 129.1242 130.26299 131.40932 132.54918 133.67279 134.80999 135.82062 137.07607 138.22165 139.34832 140.47565 141.61552 142.75815 143.90381 145.04191 146.1662 147.29187 148.42109 149.55307 150.68607 151.82191 152.93853 154.0605 155.19223 156.33416 157.47124 158.60369 159.74429 160.879 162.01908 163.13962 164.26318 165.38736 166.51333 167.63705 168.76245 169.89169 171.02128],11,167.706,2000,175.01995,-11.727,158.763,Rosa Rio,Jim Reeves
TRAOWBP128F4257C64,0.737615569884,0.259,0,4,[0.73432 2.43578 4.11697 5.79244 7.48193 9.1739 10.85992 12.53796 14.23023 15.91865 17.60046 19.27527 20.9666 22.65734 24.33787 26.01869 27.71121 29.4037 31.08206 32.75601 34.44914 36.14155 37.81954 39.49359 41.18521 42.87565 44.55856 46.24094 47.93653 49.62453 51.30773 52.98341 54.677 56.36668 58.04832 59.72364 61.41605 63.11147 64.78837 66.47182 68.16741 69.85329 71.52852 73.20926 74.8999 76.58825 78.26883 79.94281 81.6412 83.33086 85.01453 86.69148 88.38252 90.0779 91.75852 93.43876 95.13324 96.83315 98.51023 100.18363 101.87985 103.56922 105.24309 106.92128 108.61156 110.29692 111.98621 113.66777 115.35884 117.04284 118.72745 120.40264 122.09528 123.78302 125.46298 127.14013 128.83081 130.52355 132.20719 133.88288 135.57381 137.26095 138.94279 140.62275 142.31096 144.004 145.68555 147.36389 149.05808 150.75123 152.42994 154.11006 155.80084 157.49171 159.16883 160.84663 162.53563 164.22827 165.91188 167.59457 169.28439 170.97362 172.6523 174.3224 176.02638 177.72148 179.39531 181.07691 182.76906 184.45889 186.13717 187.81952 189.51493 191.20317 192.88215 194.56215 196.24841 197.93827 199.617 201.29936 202.9919 204.6772 206.36033 208.03938 209.72943 211.42022 213.10764 214.78546 216.47859 218.1738 219.85353 221.53142 223.22428 224.9138 226.59172 228.26677 229.95838 231.64088 233.32589 235.00811 236.69981 238.38843 240.07287 241.75142 243.44249 245.13124 246.81507 248.4958 250.18691 251.87231 253.55866 255.23521 256.92637 258.62002 260.30303],11,252.395,2008,264.82893,-6.892,142.449,Monsoon,Jack Johnson
TRAOWXO128E0783F68,0.561428517629,0.155,1,4,[0.56039 3.08741 5.60189 8.11323 10.62771 13.92821 16.77316 19.26413 21.77703 24.28524 26.73678 29.2447 31.75261 34.56405 37.3454 39.86405 42.36201 44.87181 51.01504 53.50975 56.07791 58.46214 60.59327 63.08934 65.60244 68.10695 70.64895 73.14966 75.83945 78.34295 80.84735 83.21268 85.71433 88.22398 90.74057 93.26211 95.76958 98.28647 100.8018 103.26776 105.7208 108.33538 110.85714 113.37069 115.88289 118.40291 120.91042 127.60186 130.07606 132.08545 134.4314 136.93324 139.58543 142.09337 144.6223 147.12103 149.6604 152.15286 154.63491 157.1468 159.69109 162.19814 164.70608 167.21229 169.71532 172.22835 174.76384 177.32959 179.96536 182.53631 184.99718 187.9639 190.48529 192.99323 195.54092 198.06638 200.59006 203.10273 205.62622 208.13926 210.67817 213.20806 215.73296 218.26042 220.57062 223.02581 225.53999 228.04436 230.56114 233.08058 235.59278 238.1147],2,233.523,2004,242.65098,-7.811,95.465,Hear Me Now,Wet Wet Wet
TRAOYHS128F427EF8B,0.685274901698,0.092,1,1,[0.39287 1.03859 1.70214 2.36083 3.01627 3.67172 4.28827 4.92265 5.5709 6.2654 7.0046 7.74245 8.38331 9.01769 9.66341 10.30103 10.94999 11.54251 12.19524 12.87014 13.53173 14.18001 14.8283 15.47659 16.07983 16.62442 17.16315 17.68789 18.27498 18.94015 19.58424 20.23806 20.89025 21.54407 22.18006 22.82577 23.44392 24.0572 24.67211 25.30809 25.94245 26.58329 27.21279 27.85363 28.48799 29.12235 29.76806 30.4089 31.05947 31.71167 32.359 33.02048 33.67656 34.32374 34.97437 35.6087 36.25958 36.91826 37.50921 38.17029 38.9015 39.57896 40.24004 40.8687 41.50586 42.15027 42.8131 43.46692 44.11647 44.8098 45.53442 46.22384 46.87279 47.52012 48.1509 48.79919 49.44748 50.10907 50.78235 51.43064 52.11502 52.83913 53.52815 54.17495 54.76356 55.39156 56.02489 56.67061 57.32281 57.97663 58.63856 59.30048 59.94877 60.59706 61.24535 61.89364 62.54192 63.19021 63.8385 64.42712 65.07051 65.75593 66.41299 67.04898 67.71577 68.36349 69.01789 69.66618 70.34108 71.01818 71.69749 72.33307 72.96535 73.59433 74.22234 74.84938 75.4701 76.08018 76.67962 77.3279 77.93756 78.50717 79.11816 79.78333 80.40797 80.97697 81.52051 82.06006 82.59832 83.14184 83.69609 84.37875 85.17549 85.82378 86.47207 87.12035 87.76864 88.43764 89.12034 89.74364 90.37018 90.99186 91.65893 92.29819 92.92843 93.56322 94.198 94.84629 95.50555 96.17233 96.68892 97.19023 97.67504 98.16021 98.65833 99.24811 99.88763 100.53525 101.18935 101.83697 102.48459 103.1241 103.76686 104.43495 105.07373 105.69865 106.33978 106.98578 107.62853 108.26318 108.89945 109.52113 110.18821 110.86501 111.5337 112.19881 112.86597 113.53892 114.21172 114.89359 115.45976 116.02593 116.59735 117.22471 117.89827 118.65929 119.38215 120.12567 120.77394 121.43972 122.12139 122.7609 123.35641 123.9063 124.4526 124.99891 125.55748 126.11605 126.68419 127.25579 127.83085 128.40318 128.9728 129.65284 130.32478 130.95294 131.59408 132.25467 132.90553 133.58071 134.24292 134.91648 135.61723 136.30852 136.99019 137.65402 138.20743 138.69258 139.18441 139.69454 140.22291 140.74754 141.37798 142.11786 142.79324 143.46608 144.13316 144.72472 145.32195 145.92483 146.42993 146.93503 147.44557 147.95612 148.47022 148.98433 149.58406 150.20806 150.85633 151.50461 152.15289 152.78786 153.40954 154.03284 154.65614 155.29079 155.94489 156.73369 157.40919 157.99722 158.60203 159.1639 159.69978 160.23606 160.78556 161.40098 162.0486 162.71406 163.36005 164.00119 164.66016 165.32074 165.96512 166.63057 167.27495 167.91446 168.5556 169.17728 169.80382 170.4255 171.05042 171.6802 172.30561 172.87606 173.66277 174.42906 175.22838 176.02781 176.7111 177.3652 178.02417 178.68314 179.34048 179.98648 180.63248 181.28172 181.9261 182.57372 183.21004 183.84192 184.45657 185.08408 185.69061 186.29537 186.88506 187.45811 188.03836 188.73446 189.43199 190.13088 190.8297 191.53415 192.2526 192.98508 193.69492 194.37399 195.02229 195.67059 196.31889 196.96718 197.61548 198.33265 199.12666 199.9365 200.47682 201.08458 201.78771 202.3005 202.81328 203.48648 204.13231 204.78619 205.44489 206.12453 206.81061 207.47093 208.17589 208.9456 209.63167 210.29521 210.95553 211.42786 211.90143 212.37873 212.86476 213.51306 214.16136 214.80966 215.4909 216.14317 216.78578 217.41873 218.09752 218.79957 219.42285],9,217.536,1983,219.76771,-24.308,92.938,Desperate Man Blues,Daniel Johnston
TRAOZEJ128F428CCEA,0.769733162276,0.386,1,4,[1.259 3.76058 6.26746 8.78201 11.29159 13.80957 16.34417 18.85063 21.24822 23.27764 25.79162 28.28367 32.41883 34.90521 37.43424 39.96169 42.49158 44.77235 47.29297 49.82048 52.34332 54.85908 57.37327 59.8917 62.40708 64.9256 67.44068 69.96318 72.48191 74.99638 77.50886 80.00889 82.54269 85.05988 87.57863 90.09269 92.61457 95.12863 97.65051 100.15356 102.68027 105.20301 107.71681 110.24411 112.75306],1,113.505,1996,118.9873,-10.817,95.381,Wailin',OutKast
TRAPAES128E0786E60,0.473346541109,0.0,1,4,[0.85146 3.36623 5.87011 8.37679 10.89342 13.39141 15.87014 18.39005 20.90595 23.43588 25.95723 28.46223 30.96908 33.48121 35.99357 38.49849 41.00309 43.5188 46.04697 48.55362 51.07232 53.58461 56.09704 58.62127 61.13052 63.63761 66.14499 68.64976 71.16399 73.69735 76.21522 78.72213 81.23313 83.7614 86.27358 88.78763 91.30393 93.8078 96.31185 98.81322 101.32137 103.83086 106.34078 108.84066 111.34273 113.84723 116.34684 118.86381 121.3881 123.905 126.40906 128.92152 131.43827 133.94633 136.45587 138.97077 141.48714 144.0144 146.537 149.05828 151.56847 154.07051 156.59883 159.10838 161.61401 164.12825 166.64484 169.16261 171.68358 174.19391 176.69407 179.20675 181.72558 184.25082 186.7521],10,186.59,0,191.73832,-11.761,95.572,Roter Rolls Royce,Ideal
TRAPASL128F422BC00,0.66249316082,2.728,0,4,[0.07135 1.35673 2.63178 3.90206 5.16757 6.42909 7.6906 8.9537 10.21759 11.47273 12.7287 13.99092 15.25299 16.5168 17.77996 19.04205 20.30356 21.56528 22.82486 24.08001 25.33695 26.60112 27.8653 29.13296 30.3998 31.66567 32.92999 34.19307 35.4563 36.71269 37.97782 39.24381 40.50756 41.76783 43.03041 44.29113 45.55101 46.81726 48.08197 49.34836 50.61019 51.87775 53.14333 54.4097 55.6721 56.92974 58.1858 59.43788 60.69394 61.96587 63.24891 64.51607 65.77609 67.025 68.2882 69.55378 70.81551 72.07274 73.33518 74.59983 75.87771 77.14554 78.4053 79.66683 80.92724 82.19917 83.45796 84.72866 85.99218 87.25381 88.51328 89.77507 91.04151 92.30588 93.57284 94.83862 96.09966 97.36003 98.60824 99.87391 101.13878 102.39905 103.6662 104.93296 106.19863 107.46271 108.726 109.99326 111.26448 112.51825 113.77439 115.04562 116.31049 117.56664 118.81881 120.0829 121.3446 122.61181 123.88064 125.16139 126.43896 127.70225 128.95125 130.20502 131.46275 132.72529 133.9854 135.23917 136.50404 137.78385 139.03219 140.27258 141.52811 142.78299 144.04235 145.32058 146.5875 147.87016 149.13109 150.3957 151.6588 152.92539 154.19247 155.45781 156.72572 157.9904 159.25453 160.51627 161.78278 163.04135 164.30231 165.5704 166.83294 168.10262 169.36358 170.62135 171.87573 173.14353 174.40067 175.66499 176.93029 178.19925 179.46083 180.72743 181.98597 183.24598 184.51115 185.77706 187.03861 188.30301 189.56771 190.83353 192.09548 193.3558 194.61793 195.87804 197.13759 198.40013 199.66705 200.93147 202.19269 203.46015 204.72476 205.98621 207.246 208.51158 209.77403 211.03913 212.29757 213.56224 214.82571 216.08943 217.34686 218.60854 219.87462 221.13956 222.40741 223.67745 224.95251 226.22131 227.48296 228.74383 230.00786 231.26952 232.53355 233.7968 235.06242 236.32963 237.60081 238.87437 240.1755 241.49974],8,232.885,2006,245.10649,-4.654,189.917,In This Legacy,Monty Are I
TRAPAZE128F4233355,0.630325326733,0.0,1,4,[0.82977 2.10705 3.38194 4.64965 5.90876 7.17067 8.45248 9.73577 11.0035 12.24682 13.5292 14.82524 16.09983 17.36677 18.63316 19.89566 21.16027 22.42433 23.68659 24.95219 26.21119 27.47266 28.74244 30.01055 31.27608 32.5402 33.80239 35.06756 36.33213 37.59876 38.87006 40.14179 41.42033 42.6987 43.96793 45.246 46.52169 47.80298 49.0773 50.33451 51.59003 52.85141 54.11573 55.38184 56.64958 57.92525 59.16264 60.40828 61.67251 62.9437 64.21119 65.47774 66.74958 68.02618 69.30392 70.5801 71.84927 73.11887 74.37734 75.63815 76.90535 78.17718 79.44981 80.72165 81.99428 83.2558 84.51652 85.7836 87.0548 88.32909 89.59311 90.85561 92.11963 93.38755 94.65574 95.92959 97.2037 98.47315 99.74181 101.01603 102.31006 103.60055 104.88967 106.17738 107.4516 108.71947 109.98257 111.25679 112.52752],1,109.389,2003,115.53914,-3.116,189.134,Death Of A Nation,Anti-Flag
TRAPCHT128F4239830,nan,0.0,0,4,[0.66152 2.97096 5.28336 7.6188 9.97004 12.28191 14.59344 16.90698 19.23948 21.55743 23.8733 26.18705 28.49787 30.79722 33.06674 35.32207 37.56888 39.79438 42.02556 44.25959 46.52992 48.83168 51.15076 53.48263 55.82575 58.15539 60.48267 62.82405 65.17367 67.45724 69.70808 71.92761 74.14572 76.37237 78.60045 80.79295 83.06869 85.39199 87.75185 90.06581 92.33942 94.75799 97.08931 99.59623 101.86525 104.15344 106.40903 108.64761 110.80541 113.00812 115.14477 116.95855 119.02788 121.27287 123.44201 125.70327 127.97102 130.22949 132.49429 134.77664 137.04419 139.31827 141.57608 143.85448 146.14004 148.40884 150.62899 152.90017 155.12742 157.30648 159.6273 161.90568 164.14427 166.40836 168.68379 170.96489 173.24489 175.54582 177.89518 180.25565 182.56651 184.88446 187.18115 189.43674 191.65871 193.89216 196.1283 198.3515 200.58361 202.83472 205.07062 207.40524 209.63272 211.93021 214.20198 216.49014 218.94114 221.34282 223.77198 226.2088 228.62653 231.05209 233.33987 235.61345 237.88465 240.16966 242.53896 244.81397 247.14041 249.43542 251.71329 253.95842 256.01359 257.80628 259.99159 262.25043 264.50719 266.58408 268.5744 270.77941 273.05615 275.33259 277.61046 279.88404 282.14477 284.41263 286.6703 288.91032 291.14105 293.38046 295.62236 297.86737 300.1181 302.36597 304.62955 306.86742 309.07957 311.34359 313.57145 315.79721 318.04413 320.48241 322.72028 324.94814 327.19458 329.46746 331.72145 333.9152 336.11352 338.33588 340.55803],6,343.133,2004,360.75057,-3.134,105.54,The Deceived,Trivium
TRAPCIQ128F4241A74,0.654651727741,0.699,1,4,[0.38927 1.84924 3.31743 4.78798 6.26411 7.74011 9.20679 10.67271 12.14007 13.61108 15.08692 16.56348 18.03816 19.51536 20.99192 22.46674 23.94286 25.43562 26.95325 28.4521 29.94455 31.43824 32.93681 34.44003 35.94637 37.44817 38.95646 40.47441 41.98896 43.50484 45.01148 46.51905 48.02965 49.53536 51.03155 52.51665 54.00226 55.49033 56.98071 58.46484 59.95219 61.43526 62.92552 64.4121 65.89533 67.37945 68.8692 70.35712 71.84206 73.33296 74.82094 76.30817 77.79806 79.28315 80.77288 82.2676 83.76288 85.25669 86.75158 88.23952 89.73404 91.22258 92.70701 94.18465 95.64069 97.10398 98.57288 100.04716 101.51952 102.99823 104.48156 105.99518 107.52611 109.03588 110.53704 112.03598 113.54035 115.05336 116.57005 118.08795 119.5946 121.09952 122.60527 124.113 125.62144 127.12891 128.63073 130.12241 131.60281 133.06771 134.5331 136.00375 137.48112 138.95604 140.42466 141.89982 143.37461 144.84952 146.31664 147.79037 149.25891 150.72462 152.19732 153.67801 155.16003 156.63826 158.11147 159.59 161.06969 162.54717 164.02614 165.50646 166.99067 168.47297 169.95861 171.43983 172.90931 174.36603 175.81555 177.26893 178.73198 180.19111 181.65229 183.11436 184.57765 186.04156 187.50238 188.96352 190.42867 191.89398 193.35978 194.82636 196.28892 197.75522 199.21819 200.69615],4,203.14,1994,211.35628,-4.659,161.994,Rise & Shine,The Cardigans
TRAPCNK128F427D7B5,0.852088917766,0.984,1,7,[4.01151 8.38753 12.76707 17.1454 21.52302 25.9004 30.26461 34.64622 39.00809 43.39845 47.77219 52.12147 56.52547 60.66592 64.68686 68.97954 73.63966 78.06543 82.58103 87.02906 90.98988 95.15 99.45328 103.89698 108.26353 112.64415 117.04194 121.36939 125.78023 130.14105 134.51133 138.95839 143.44651 153.53086 158.33859 162.49353 177.47406 181.82311 186.21117 190.46659 194.70346 199.19881 203.85115 208.27144 212.57813],7,208.672,2008,219.24526,-11.451,96.047,You Appearing,M83
TRAPDIO128F933C680,0.565451012174,0.27,1,4,[1.0214 2.84274 4.63853 6.43463 8.23468 10.04222 11.84243 13.64008 15.43659 17.24378 19.05426 20.85299 22.65403 24.45051 26.24713 28.04074 29.84444 31.65126 33.46646 35.26834 37.06755 38.86423 40.6601 42.45491 44.25379 46.05907 47.85778 49.65626 51.45422 53.25366 55.05109 56.84806 58.6423 60.43228 62.23596 64.04972 65.85135 67.65194 69.44943 71.24696 73.04347 74.84167 76.64752 78.44934 80.25075 82.05582 83.85099 85.6433 87.43486 89.24977 91.06351 92.86288 94.66331 96.46435 98.26074 100.05686 101.8568 103.668 105.4665 107.26285 109.05503 110.85437 112.64811 114.448 116.25075 118.04914 119.85759 121.65252 123.45174 125.25781 127.06107 128.86267 130.60275 132.45514 134.25474 136.03884 137.84657 139.65374 141.46376 143.27491 145.08624 146.88035 148.67203 150.46243 152.25934 154.05286 155.84857 157.65172 159.45419 161.25404 163.04828 164.85241 166.65049 168.44912 170.25148 172.05152 173.84461 175.63937 177.43625 179.24954 181.05334 182.84769 184.6458 186.44251 188.24055 190.03735 191.83735 193.64173 195.44622 197.24499 199.04413 200.8432 202.64257 204.44202 206.25216 208.07062],7,206.396,1988,216.39791,-10.81,133.319,She's So Young,Pursuit Of Happiness
TRAPDOI128F9327982,0.624746110519,0.0,1,4,[1.34162 4.11558 6.83632 9.61289 12.3563 15.20088 18.00181 20.78441 23.55227 26.3314 29.11925 31.90025 34.69168 37.47488 40.25613 43.04407 45.83468 48.61678 51.399 54.1857 56.97353 59.75642 62.53955 65.32841 68.11946 70.90295 73.67942 76.46887 79.25113 82.02672 84.81617 87.60531 90.39678 93.18426 95.96724 98.75501 101.53633 104.32585 107.10676 109.89145 112.68484 115.46761 118.24759 121.03609 123.81547 126.60302 129.39058 132.17905 135.05945 137.87376 140.67205 143.51848 146.41532 149.13329 151.96214 154.71416 157.47904 160.26119 163.04535 165.82899 168.6173 171.40096 174.1857 176.9724 179.7575 182.54089 185.32649 188.11436 190.89918 193.68176 196.46791 199.25369 202.03859 204.82657 207.61356 210.39775 213.18097 215.96875 218.75419 221.53877 224.32535 227.10909 229.89678 232.67936 235.46478 238.25161 241.03814 243.82299 246.68217 249.52197 252.3348 255.18124 258.07861 260.93625 263.76288 266.70052 269.50732 272.34859 275.18124 278.03802 280.83573 283.62108 286.39687 289.27807 292.0685 294.8575 297.64156 300.4358 303.22888 306.07154 308.85283 311.63805 314.43435 317.21721 319.99911 322.78414 325.56968 328.35675 331.13702 333.9236 336.71639 339.49795 342.27866 345.06417 347.85483 350.63727 353.42024 356.20249 358.99569 361.78376 364.56124 367.34859 370.13578 372.92049 375.70199 378.48895 381.28124 384.06034 386.84229 389.6339 392.4202 395.20609 397.98469 400.7753 403.56814 406.34886 409.12913 411.91816 414.70464 417.49117 420.27185 423.05893 425.84537 428.63244 431.41412 434.19879 436.9836 439.77018 442.5582 445.34401 448.13594 450.9173 453.70129 456.48981 459.29208 462.06882 464.84841 467.63439 470.4275 473.38659],6,450.694,0,479.45098,-10.258,86.155,Expire,Antimatter
